24.02745699	6.220502024	0.00E+00
5.023412159	2.749466106	0.00E+00
7.632466337	14.5125124	0.00E+00
9.085796126	20.63273474	0.00E+00
4.097587648	4.43957904	0.00E+00
19.1535345	20.28895251	0.00E+00
11.80896125	11.94221767	0.00E+00
1.272890504	5.041817586	0.00E+00
2.268909405	5.973724455	0.00E+00
0.779771183	8.590948732	0.00E+00
27.46645953	17.58238862	0.00E+00
28.39148772	21.35356881	0.00E+00
22.91020111	18.66317886	0.00E+00
22.82770085	8.970965673	0.00E+00
20.98269231	11.56488443	0.00E+00
6.927671708	13.99386076	0.00E+00
19.70049966	8.691324762	0.00E+00
21.92619688	17.12428657	0.00E+00
20.05594253	17.3691931	0.00E+00
6.989034457	16.98414408	0.00E+00
24.96853643	12.57990384	0.00E+00
15.01425801	5.526633468	0.00E+00
28.90063669	12.51160042	0.00E+00
29.07640336	12.92356522	0.00E+00
16.95857419	7.556991965	0.00E+00
24.32927119	19.24412686	0.00E+00
-3.1310856	-0.979679916	0.00E+00
22.00125031	10.63672005	0.00E+00
21.17472085	6.454430469	0.00E+00
6.959925541	20.26656974	0.00E+00
28.35370018	18.00035978	0.00E+00
6.843322908	15.45576182	0.00E+00
26.84283382	20.72355313	0.00E+00
25.70266668	17.43175305	0.00E+00
6.995112994	20.97136021	0.00E+00
8.882313569	3.738100907	0.00E+00
23.71094788	10.65468523	0.00E+00
26.2003347	15.79446474	0.00E+00
15.58683645	7.561838843	0.00E+00
12.84383504	6.279273424	0.00E+00
5.97477982	14.09610095	0.00E+00
21.11362703	9.808507534	0.00E+00
12.27742938	7.780893626	0.00E+00
17.07443654	13.42226978	0.00E+00
7.468945444	7.835432832	0.00E+00
15.12023611	10.16614421	0.00E+00
5.148157938	6.05540066	0.00E+00
24.85011378	20.64668365	0.00E+00
9.326813171	11.48588216	0.00E+00
-3.160655432	-1.035567495	0.00E+00
23.2026719	12.98156535	0.00E+00
18.87477851	19.64847743	0.00E+00
8.359539548	8.854427599	0.00E+00
22.30567198	14.01311096	0.00E+00
29.39710606	18.71312465	0.00E+00
17.79714477	9.916082706	0.00E+00
19.31979526	8.841861634	0.00E+00
13.86497401	6.815300239	0.00E+00
6.886702819	9.340661304	0.00E+00
8.949333727	19.45198585	0.00E+00
15.67045021	6.314081215	0.00E+00
7.17570537	5.918108179	0.00E+00
14.07563598	5.947542068	0.00E+00
26.92692531	16.20243497	0.00E+00
23.99190951	8.331529005	0.00E+00
8.604916433	18.68985729	0.00E+00
22.10533429	15.75308611	0.00E+00
29.3686526	17.65072947	0.00E+00
7.707436019	10.93068597	0.00E+00
23.15361939	11.34922443	0.00E+00
29.55485859	20.53286408	0.00E+00
5.160042725	2.453985907	0.00E+00
26.34937346	17.84233851	0.00E+00
29.23971334	16.76203023	0.00E+00
23.95175211	9.451346409	0.00E+00
24.75237079	14.83991771	0.00E+00
6.219938148	10.0985471	0.00E+00
6.571387293	7.109060949	0.00E+00
21.82014501	11.79381172	0.00E+00
15.47262103	10.24707707	0.00E+00
3.240394409	16.42597042	0.00E+00
11.10177465	6.760818912	0.00E+00
22.94412348	13.72723794	0.00E+00
2.865981565	5.68534528	0.00E+00
5.394897852	9.80143501	0.00E+00
24.31387194	19.41023634	0.00E+00
18.99442742	19.85663241	0.00E+00
27.22371179	20.9382656	0.00E+00
22.59863068	17.98989426	0.00E+00
22.25981103	7.591881158	0.00E+00
11.51329358	9.80220608	0.00E+00
6.914699194	6.001595721	0.00E+00
17.42021268	14.37929085	0.00E+00
21.29261193	14.75065445	0.00E+00
3.300735953	5.204871956	0.00E+00
15.13359846	9.401636454	0.00E+00
16.67730333	9.279296881	0.00E+00
18.06333811	5.817121711	0.00E+00
24.55724353	21.72932477	0.00E+00
7.233723163	8.333564957	0.00E+00
-13.29156846	-26.47946617	1.00E+00
3.543656146	-6.08325206	1.00E+00
-9.553750583	-30.69200927	1.00E+00
-2.664963791	-23.49673416	1.00E+00
-8.734052827	-11.34041991	1.00E+00
-0.057111477	-3.9277105	1.00E+00
-1.242917442	-5.471898263	1.00E+00
-10.4575195	-8.783632737	1.00E+00
-22.58032549	-28.67697633	1.00E+00
-19.57332622	-19.1891703	1.00E+00
11.06887791	9.363745673	1.00E+00
-7.27348028	-11.48935062	1.00E+00
-5.268482811	-12.01210115	1.00E+00
-23.98308516	-30.69614413	1.00E+00
-0.856716409	-14.89780152	1.00E+00
2.239542081	-15.20317898	1.00E+00
-4.335124404	-20.23615409	1.00E+00
-7.80919998	-17.61362389	1.00E+00
-19.94012295	-29.08660812	1.00E+00
-16.12134147	-15.60664286	1.00E+00
-0.325563362	-3.896157739	1.00E+00
14.87987815	-7.316445018	1.00E+00
-15.80153644	-18.15537944	1.00E+00
-9.974446545	-27.61394358	1.00E+00
-8.310195195	-18.90268189	1.00E+00
-9.281022838	-22.76301747	1.00E+00
19.99040695	10.81047853	1.00E+00
-7.716420465	-16.42817157	1.00E+00
2.356146609	-6.983137013	1.00E+00
-3.888075082	-13.38090191	1.00E+00
-6.770809285	-14.33988758	1.00E+00
-9.921044864	-8.858240873	1.00E+00
-14.78739174	-24.22020059	1.00E+00
-13.12962241	-22.85666345	1.00E+00
-3.625898643	-22.17219628	1.00E+00
-23.67674598	-28.15187444	1.00E+00
5.626860043	-19.28342812	1.00E+00
-1.341211865	-11.06093176	1.00E+00
-5.989403338	-25.71692756	1.00E+00
-5.495323121	-8.454384144	1.00E+00
-24.33059202	-13.59788875	1.00E+00
-17.47426578	-17.23768022	1.00E+00
-7.67703392	-25.39053366	1.00E+00
2.804218973	-5.942738489	1.00E+00
-4.969094918	-12.0933888	1.00E+00
-8.955757756	-16.11106435	1.00E+00
-20.02362388	-13.37223183	1.00E+00
0.761258482	-21.56363588	1.00E+00
-7.382156168	-22.14910275	1.00E+00
-18.25607606	-15.40886118	1.00E+00
-18.60216869	-17.73575175	1.00E+00
-17.86034835	-22.66073005	1.00E+00
-10.7322562	-23.91951372	1.00E+00
0.214064221	-20.4051928	1.00E+00
-9.093305083	-21.12849543	1.00E+00
-8.506897649	-24.84734357	1.00E+00
-11.18815153	-21.21491621	1.00E+00
-6.965735556	-23.52931894	1.00E+00
-3.397303665	-19.53302363	1.00E+00
-11.17019533	-15.70071208	1.00E+00
-12.41711	-29.14828786	1.00E+00
-10.09384999	-13.0096362	1.00E+00
-12.59721534	-24.94874107	1.00E+00
14.88277753	-7.307260042	1.00E+00
-15.38961989	-23.68689779	1.00E+00
-2.520674032	-12.6440796	1.00E+00
-5.552126463	-21.74604352	1.00E+00
-5.294655347	-19.03021888	1.00E+00
-11.63168871	-14.73513271	1.00E+00
-17.24674395	-31.26643646	1.00E+00
-17.79778955	-25.8398318	1.00E+00
-6.625315577	-22.03228863	1.00E+00
-14.49076966	-13.81830779	1.00E+00
5.464376223	21.87998601	1.00E+00
-12.85901384	-17.02127294	1.00E+00
-10.85300212	-20.77468875	1.00E+00
1.169044255	1.787000522	1.00E+00
-21.66459937	-19.53378638	1.00E+00
-19.6442055	-24.88943499	1.00E+00
-7.391599036	-20.75406931	1.00E+00
-5.816406111	-21.01251069	1.00E+00
-14.79185675	-30.52393803	1.00E+00
-1.878380926	-15.59859957	1.00E+00
-14.55647724	-27.40215324	1.00E+00
-13.69305746	-12.76288161	1.00E+00
-19.04748136	-16.97725466	1.00E+00
-5.102136915	-18.80395694	1.00E+00
-9.523734427	-27.06797572	1.00E+00
-20.01041184	-19.93420728	1.00E+00
-16.26617851	-21.1511285	1.00E+00
-15.9358938	-12.58440617	1.00E+00
-22.91277423	-19.44098027	1.00E+00
2.13208008	-15.91656738	1.00E+00
-4.073482108	-21.20251867	1.00E+00
-17.83607499	-29.20033599	1.00E+00
-16.67936923	-12.83757183	1.00E+00
-11.18876178	-7.64256141	1.00E+00
-17.28236139	-28.70454803	1.00E+00
-2.284846754	-20.80260708	1.00E+00
-17.1932071	-30.83650696	1.00E+00
-18.54759877	-11.90035766	2.00E+00
-20.34525311	9.051834154	2.00E+00
-3.009323385	-9.480983406	2.00E+00
